VESSEL,CRUISE,P_STA_NO,SEAMAP,SAMPLE_NO,STA_LAT,STA_LON,STA_DPTH,GEAR_IN,GEAR_OUT,TOW_TIME,TOW_PAT,GEAR_ICD,MESH_ICD,VOL_FILT,TAXON,TOT_LARVAE,TAXA_NOTES,SAMPLE_NOTES,COMMENTS
04,0317,065,B307,50710,26.0098,-93.4962,2286.25,20MAY2016:04:11:15,20MAY2016:04:30:08,18.88,O,01,03,274,Thunnus spp,1,,No SeaCat,
04,0317,065,B307,50710,26.0098,-93.4962,2286.25,20MAY2016:04:11:15,20MAY2016:04:30:08,18.88,O,01,03,274,Thunnus thynnus,0,,No SeaCat,
04,0317,066,B026,50715,26.0315,-93.9997,2975.50,20MAY2016:08:16:06,20MAY2016:08:36:23,20.28,O,01,03,281,Katsuwonus pelamis,2,Check all for DNA.,,
04,0317,066,B026,50715,26.0315,-93.9997,2975.50,20MAY2016:08:16:06,20MAY2016:08:36:23,20.28,O,01,03,281,Thunnus spp,3,,,
04,0317,066,B026,50715,26.0315,-93.9997,2975.50,20MAY2016:08:16:06,20MAY2016:08:36:23,20.28,O,01,03,281,Thunnus thynnus,0,,,
04,0317,066,B026,50715,26.0315,-93.9997,2975.50,20MAY2016:08:16:06,20MAY2016:08:36:23,20.28,O,01,03,281,NO TUNA LARVAE CAUGH,1,n=1 T. thynnus? (2.2 mm) in K. pelamis vial. Check all for DNA.,,
04,0317,067,B054,50720,26.5010,-93.9952,1457.75,20MAY2016:13:18:53,20MAY2016:13:38:15,19.36,O,01,03,289,Katsuwonus pelamis,2,Sta# changed from 61 to 67; Check all for DNA.,,
04,0317,067,B054,50720,26.5010,-93.9952,1457.75,20MAY2016:13:18:53,20MAY2016:13:38:15,19.36,O,01,03,289,Thunnus spp,0,,,
04,0317,067,B054,50720,26.5010,-93.9952,1457.75,20MAY2016:13:18:53,20MAY2016:13:38:15,19.36,O,01,03,289,Thunnus thynnus,1,Sta# changed from 61 to 67,,
04,0317,068,B027,50725,27.0132,-93.9915,1004.80,20MAY2016:17:03:52,20MAY2016:17:28:22,24.50,O,01,03,377,Katsuwonus pelamis,2,,SeaCat working 37mm Mnemiopsis in LB,
04,0317,068,B027,50725,27.0132,-93.9915,1004.80,20MAY2016:17:03:52,20MAY2016:17:28:22,24.50,O,01,03,377,Thunnus spp,4,,SeaCat working 37mm Mnemiopsis in LB,
04,0317,068,B027,50725,27.0132,-93.9915,1004.80,20MAY2016:17:03:52,20MAY2016:17:28:22,24.50,O,01,03,377,Thunnus thynnus,5,,SeaCat working 37mm Mnemiopsis in LB,
04,0317,069,B312,50730,27.0008,-94.4960,1257.26,20MAY2016:22:12:08,20MAY2016:22:34:52,22.73,O,01,03,339,Katsuwonus pelamis,0,,SeaCat not working,
04,0317,069,B312,50730,27.0008,-94.4960,1257.26,20MAY2016:22:12:08,20MAY2016:22:34:52,22.73,O,01,03,339,Thunnus spp,0,,SeaCat not working,
04,0317,069,B312,50730,27.0008,-94.4960,1257.26,20MAY2016:22:12:08,20MAY2016:22:34:52,22.73,O,01,03,339,Thunnus thynnus,3,,SeaCat not working,
04,0317,070,B028,50734,26.9985,-95.0200,1490.39,21MAY2016:02:16:27,21MAY2016:02:35:44,19.28,O,01,03,272,NO TUNA LARVAE CAUGH,0,,,
04,0317,071,B052,50739,26.4967,-95.0005,1676.11,21MAY2016:07:16:24,21MAY2016:07:35:12,18.80,O,01,03,262,Katsuwonus pelamis,1,,,
04,0317,071,B052,50739,26.4967,-95.0005,1676.11,21MAY2016:07:16:24,21MAY2016:07:35:12,18.80,O,01,03,262,Thunnus spp,2,,,
04,0317,071,B052,50739,26.4967,-95.0005,1676.11,21MAY2016:07:16:24,21MAY2016:07:35:12,18.80,O,01,03,262,Thunnus thynnus,1,,,
04,0317,072,B029,50744,26.0295,-95.0125,2435.86,21MAY2016:11:14:13,21MAY2016:11:35:26,21.21,O,01,03,300,Katsuwonus pelamis,0,,,
04,0317,072,B029,50744,26.0295,-95.0125,2435.86,21MAY2016:11:14:13,21MAY2016:11:35:26,21.21,O,01,03,300,Thunnus spp,0,,,
04,0317,072,B029,50744,26.0295,-95.0125,2435.86,21MAY2016:11:14:13,21MAY2016:11:35:26,21.21,O,01,03,300,Thunnus thynnus,31,,,
04,0317,073,B313,50749,26.0143,-95.4885,1501.07,21MAY2016:15:54:28,21MAY2016:16:13:57,19.48,O,01,03,273,Katsuwonus pelamis,1,,,
04,0317,073,B313,50749,26.0143,-95.4885,1501.07,21MAY2016:15:54:28,21MAY2016:16:13:57,19.48,O,01,03,273,Thunnus spp,0,,,
04,0317,073,B313,50749,26.0143,-95.4885,1501.07,21MAY2016:15:54:28,21MAY2016:16:13:57,19.48,O,01,03,273,Thunnus thynnus,1,,,
04,0317,074,B030,50754,26.0310,-95.9988,1030.97,21MAY2016:19:40:16,21MAY2016:20:00:14,19.96,O,01,03,276,NO TUNA LARVAE CAUGH,0,,,
04,0317,075,B240,50759,26.4980,-95.9907,1092.62,22MAY2016:00:47:39,22MAY2016:01:10:08,22.48,O,01,03,324,Katsuwonus pelamis,0,,No SeaCat Didn't hit Bongo Bottom Button,
04,0317,075,B240,50759,26.4980,-95.9907,1092.62,22MAY2016:00:47:39,22MAY2016:01:10:08,22.48,O,01,03,324,Thunnus spp,3,,No SeaCat Didn't hit Bongo Bottom Button,
04,0317,075,B240,50759,26.4980,-95.9907,1092.62,22MAY2016:00:47:39,22MAY2016:01:10:08,22.48,O,01,03,324,Thunnus thynnus,0,,No SeaCat Didn't hit Bongo Bottom Button,
04,0317,076,B031,50764,27.0102,-96.0110,807.25,22MAY2016:05:15:18,22MAY2016:05:34:11,18.88,O,01,03,276,NO TUNA LARVAE CAUGH,0,,,
04,0317,077,B232,50769,27.5493,-96.0008,171.14,22MAY2016:10:56:03,22MAY2016:11:12:02,15.98,O,01,03,226,NO TUNA LARVAE CAUGH,0,,,
04,0317,078,B231,50774,28.0087,-96.0095,45.86,22MAY2016:14:54:31,22MAY2016:15:02:46,8.25,O,01,03,127,NO TUNA LARVAE CAUGH,0,,,
04,0317,079,B226,50779,27.9947,-95.4967,56.91,22MAY2016:20:15:24,22MAY2016:20:25:31,10.11,O,01,03,144,Katsuwonus pelamis,0,,No SeaCat,
04,0317,079,B226,50779,27.9947,-95.4967,56.91,22MAY2016:20:15:24,22MAY2016:20:25:31,10.11,O,01,03,144,Thunnus spp,1,,No SeaCat,
04,0317,079,B226,50779,27.9947,-95.4967,56.91,22MAY2016:20:15:24,22MAY2016:20:25:31,10.11,O,01,03,144,Thunnus thynnus,1,,No SeaCat,
04,0317,080,B225,50783,27.5088,-95.5130,641.40,23MAY2016:00:16:55,23MAY2016:00:37:43,20.80,O,01,03,310,NO TUNA LARVAE CAUGH,0,,,
04,0317,081,B224,50788,27.4893,-95.0055,927.73,23MAY2016:05:18:59,23MAY2016:05:38:52,19.88,O,01,03,284,Katsuwonus pelamis,1,,,
04,0317,081,B224,50788,27.4893,-95.0055,927.73,23MAY2016:05:18:59,23MAY2016:05:38:52,19.88,O,01,03,284,Thunnus spp,1,,,
04,0317,081,B224,50788,27.4893,-95.0055,927.73,23MAY2016:05:18:59,23MAY2016:05:38:52,19.88,O,01,03,284,Thunnus thynnus,4,,,
04,0317,082,B223,50793,28.0112,-95.0105,80.47,23MAY2016:09:39:42,23MAY2016:09:51:02,11.33,O,01,03,162,NO TUNA LARVAE CAUGH,0,,,
04,0317,083,B217,50798,27.9993,-94.4948,73.71,23MAY2016:14:18:18,23MAY2016:14:28:41,10.38,O,01,03,161,NO TUNA LARVAE CAUGH,0,,,
04,0317,084,B243,50803,27.5057,-94.5097,689.62,23MAY2016:19:07:20,23MAY2016:19:27:01,19.68,O,01,03,265,Katsuwonus pelamis,0,,No SeaCat,
04,0317,084,B243,50803,27.5057,-94.5097,689.62,23MAY2016:19:07:20,23MAY2016:19:27:01,19.68,O,01,03,265,Thunnus spp,1,,No SeaCat,
04,0317,084,B243,50803,27.5057,-94.5097,689.62,23MAY2016:19:07:20,23MAY2016:19:27:01,19.68,O,01,03,265,Thunnus thynnus,3,,No SeaCat,
04,0317,085,B053,50808,27.5022,-93.9973,879.71,23MAY2016:23:50:29,24MAY2016:00:10:57,20.46,O,01,03,297,Katsuwonus pelamis,0,,No SeaCat,
04,0317,085,B053,50808,27.5022,-93.9973,879.71,23MAY2016:23:50:29,24MAY2016:00:10:57,20.46,O,01,03,297,Thunnus spp,0,,No SeaCat,
04,0317,085,B053,50808,27.5022,-93.9973,879.71,23MAY2016:23:50:29,24MAY2016:00:10:57,20.46,O,01,03,297,Thunnus thynnus,2,,No SeaCat,
04,0317,086,B216,50813,28.0157,-94.0140,76.67,24MAY2016:03:55:09,24MAY2016:04:04:28,9.31,O,01,03,132,Katsuwonus pelamis,4,,No SeaCat,
04,0317,086,B216,50813,28.0157,-94.0140,76.67,24MAY2016:03:55:09,24MAY2016:04:04:28,9.31,O,01,03,132,Thunnus spp,5,,No SeaCat,
04,0317,086,B216,50813,28.0157,-94.0140,76.67,24MAY2016:03:55:09,24MAY2016:04:04:28,9.31,O,01,03,132,Thunnus thynnus,2,,No SeaCat,
04,0317,087,B209,50818,27.9965,-93.4992,98.26,24MAY2016:08:32:10,24MAY2016:08:43:52,11.70,O,01,03,178,Katsuwonus pelamis,0,,,
04,0317,087,B209,50818,27.9965,-93.4992,98.26,24MAY2016:08:32:10,24MAY2016:08:43:52,11.70,O,01,03,178,Thunnus spp,1,,,
04,0317,087,B209,50818,27.9965,-93.4992,98.26,24MAY2016:08:32:10,24MAY2016:08:43:52,11.70,O,01,03,178,Thunnus thynnus,2,,,
04,0317,088,B244,50823,27.5153,-93.4992,564.20,24MAY2016:12:31:27,24MAY2016:12:50:35,19.13,O,01,03,274,Katsuwonus pelamis,0,,,
04,0317,088,B244,50823,27.5153,-93.4992,564.20,24MAY2016:12:31:27,24MAY2016:12:50:35,19.13,O,01,03,274,Thunnus spp,1,Check for DNA. May be T. thynnus,,
04,0317,088,B244,50823,27.5153,-93.4992,564.20,24MAY2016:12:31:27,24MAY2016:12:50:35,19.13,O,01,03,274,Thunnus thynnus,0,,,
04,0317,089,B056,50828,27.4948,-93.0032,821.82,24MAY2016:17:09:56,24MAY2016:17:29:40,19.73,O,01,03,269,Katsuwonus pelamis,0,,,
04,0317,089,B056,50828,27.4948,-93.0032,821.82,24MAY2016:17:09:56,24MAY2016:17:29:40,19.73,O,01,03,269,Thunnus spp,0,,,
04,0317,089,B056,50828,27.4948,-93.0032,821.82,24MAY2016:17:09:56,24MAY2016:17:29:40,19.73,O,01,03,269,Thunnus thynnus,2,,,
04,0317,090,B023,50833,28.0157,-93.0037,105.68,24MAY2016:21:42:28,24MAY2016:21:53:09,10.68,O,01,03,158,Katsuwonus pelamis,1,,Attempt to use SeaCat Hit Bottom on the first tow,
04,0317,090,B023,50833,28.0157,-93.0037,105.68,24MAY2016:21:42:28,24MAY2016:21:53:09,10.68,O,01,03,158,Thunnus spp,5,,Attempt to use SeaCat Hit Bottom on the first tow,
04,0317,090,B023,50833,28.0157,-93.0037,105.68,24MAY2016:21:42:28,24MAY2016:21:53:09,10.68,O,01,03,158,Thunnus thynnus,14,,Attempt to use SeaCat Hit Bottom on the first tow,
04,0317,091,B202,50838,27.9992,-92.4952,108.18,25MAY2016:02:51:36,25MAY2016:03:02:27,10.85,O,01,03,158,Katsuwonus pelamis,0,,,
04,0317,091,B202,50838,27.9992,-92.4952,108.18,25MAY2016:02:51:36,25MAY2016:03:02:27,10.85,O,01,03,158,Thunnus spp,1,,,
04,0317,091,B202,50838,27.9992,-92.4952,108.18,25MAY2016:02:51:36,25MAY2016:03:02:27,10.85,O,01,03,158,Thunnus thynnus,1,,,
04,0317,092,B245,50843,27.5120,-92.5087,871.02,25MAY2016:07:26:14,25MAY2016:07:47:06,20.86,O,01,03,288,Katsuwonus pelamis,3,,,
04,0317,092,B245,50843,27.5120,-92.5087,871.02,25MAY2016:07:26:14,25MAY2016:07:47:06,20.86,O,01,03,288,Thunnus spp,1,,,
04,0317,092,B245,50843,27.5120,-92.5087,871.02,25MAY2016:07:26:14,25MAY2016:07:47:06,20.86,O,01,03,288,Thunnus thynnus,1,,,
04,0317,093,B057,50848,27.4992,-91.9998,784.44,25MAY2016:12:23:44,25MAY2016:12:43:00,19.26,O,01,03,272,NO TUNA LARVAE CAUGH,0,,,
04,0317,094,B022,50853,28.0152,-92.0028,117.49,25MAY2016:18:12:12,25MAY2016:18:24:43,12.51,O,01,03,181,NO TUNA LARVAE CAUGH,0,,,
04,0317,095,B195,50858,27.9982,-91.4943,160.23,25MAY2016:22:39:10,25MAY2016:22:55:23,16.21,O,01,03,228,NO TUNA LARVAE CAUGH,0,,,
04,0317,096,B246,50863,27.5123,-91.5107,1039.91,26MAY2016:02:52:10,26MAY2016:03:14:44,22.56,O,01,03,340,Katsuwonus pelamis,1,,,
04,0317,096,B246,50863,27.5123,-91.5107,1039.91,26MAY2016:02:52:10,26MAY2016:03:14:44,22.56,O,01,03,340,Thunnus spp,0,,,
04,0317,096,B246,50863,27.5123,-91.5107,1039.91,26MAY2016:02:52:10,26MAY2016:03:14:44,22.56,O,01,03,340,Thunnus thynnus,0,,,
04,0317,097,B060,50868,27.5000,-91.0107,1070.58,26MAY2016:08:09:21,26MAY2016:08:29:29,20.13,O,01,03,272,Katsuwonus pelamis,3,,,
04,0317,097,B060,50868,27.5000,-91.0107,1070.58,26MAY2016:08:09:21,26MAY2016:08:29:29,20.13,O,01,03,272,Thunnus spp,1,,,
04,0317,097,B060,50868,27.5000,-91.0107,1070.58,26MAY2016:08:09:21,26MAY2016:08:29:29,20.13,O,01,03,272,Thunnus thynnus,8,,,
04,0317,098,B017,50873,28.0158,-90.9992,142.95,26MAY2016:12:25:05,26MAY2016:12:39:08,14.05,O,01,03,211,Katsuwonus pelamis,0,,,
04,0317,098,B017,50873,28.0158,-90.9992,142.95,26MAY2016:12:25:05,26MAY2016:12:39:08,14.05,O,01,03,211,Thunnus spp,3,,,
04,0317,098,B017,50873,28.0158,-90.9992,142.95,26MAY2016:12:25:05,26MAY2016:12:39:08,14.05,O,01,03,211,Thunnus thynnus,0,,,
04,0317,099,B190,50878,28.1308,-90.4975,119.46,26MAY2016:17:04:25,26MAY2016:17:17:52,13.45,O,01,03,194,NO TUNA LARVAE CAUGH,0,,,
04,0317,100,B247,50883,27.5155,-90.5045,1045.52,26MAY2016:21:55:44,26MAY2016:22:17:38,21.90,O,01,03,301,Katsuwonus pelamis,5,,,
04,0317,100,B247,50883,27.5155,-90.5045,1045.52,26MAY2016:21:55:44,26MAY2016:22:17:38,21.90,O,01,03,301,Thunnus spp,0,,,
04,0317,100,B247,50883,27.5155,-90.5045,1045.52,26MAY2016:21:55:44,26MAY2016:22:17:38,21.90,O,01,03,301,Thunnus thynnus,12,,,
04,0317,101,B061,50888,27.5025,-89.9957,1212.77,27MAY2016:02:48:17,27MAY2016:03:09:04,20.78,O,01,03,285,Katsuwonus pelamis,1,,,
04,0317,101,B061,50888,27.5025,-89.9957,1212.77,27MAY2016:02:48:17,27MAY2016:03:09:04,20.78,O,01,03,285,Thunnus spp,2,,,
04,0317,101,B061,50888,27.5025,-89.9957,1212.77,27MAY2016:02:48:17,27MAY2016:03:09:04,20.78,O,01,03,285,Thunnus thynnus,3,,,
04,0317,102,B016,50893,28.0157,-90.0025,568.68,27MAY2016:07:06:28,27MAY2016:07:26:27,19.98,O,01,03,284,Katsuwonus pelamis,1,,,
04,0317,102,B016,50893,28.0157,-90.0025,568.68,27MAY2016:07:06:28,27MAY2016:07:26:27,19.98,O,01,03,284,Thunnus spp,0,,,
04,0317,102,B016,50893,28.0157,-90.0025,568.68,27MAY2016:07:06:28,27MAY2016:07:26:27,19.98,O,01,03,284,Thunnus thynnus,0,,,
04,0317,103,B185,50898,27.9967,-89.4912,1026.43,27MAY2016:12:27:34,27MAY2016:12:48:18,20.73,O,01,03,293,Katsuwonus pelamis,4,,sprig sargassum from right bongo,
04,0317,103,B185,50898,27.9967,-89.4912,1026.43,27MAY2016:12:27:34,27MAY2016:12:48:18,20.73,O,01,03,293,Thunnus spp,1,,sprig sargassum from right bongo,
04,0317,103,B185,50898,27.9967,-89.4912,1026.43,27MAY2016:12:27:34,27MAY2016:12:48:18,20.73,O,01,03,293,Thunnus thynnus,0,,sprig sargassum from right bongo,
04,0317,104,B248,50903,27.5138,-89.5037,1835.66,27MAY2016:16:53:22,27MAY2016:17:15:04,21.70,O,01,03,303,Katsuwonus pelamis,0,,,
04,0317,104,B248,50903,27.5138,-89.5037,1835.66,27MAY2016:16:53:22,27MAY2016:17:15:04,21.70,O,01,03,303,Thunnus spp,1,,,
04,0317,104,B248,50903,27.5138,-89.5037,1835.66,27MAY2016:16:53:22,27MAY2016:17:15:04,21.70,O,01,03,303,Thunnus thynnus,53,27 yolksac larvae. Check for DNA,,
04,0317,105,B064,50908,27.5005,-88.9930,1870.29,27MAY2016:21:43:45,27MAY2016:22:04:06,20.35,O,01,03,287,Katsuwonus pelamis,0,,,
04,0317,105,B064,50908,27.5005,-88.9930,1870.29,27MAY2016:21:43:45,27MAY2016:22:04:06,20.35,O,01,03,287,Thunnus spp,0,,,
04,0317,105,B064,50908,27.5005,-88.9930,1870.29,27MAY2016:21:43:45,27MAY2016:22:04:06,20.35,O,01,03,287,Thunnus thynnus,1,,,
04,0317,106,B083,50913,28.0138,-89.0093,1325.77,28MAY2016:02:05:47,28MAY2016:02:28:44,22.95,O,01,03,337,Katsuwonus pelamis,4,,85mm FL Myctophidae removed from Left Bongo,
04,0317,106,B083,50913,28.0138,-89.0093,1325.77,28MAY2016:02:05:47,28MAY2016:02:28:44,22.95,O,01,03,337,Thunnus spp,2,,85mm FL Myctophidae removed from Left Bongo,
04,0317,106,B083,50913,28.0138,-89.0093,1325.77,28MAY2016:02:05:47,28MAY2016:02:28:44,22.95,O,01,03,337,Thunnus thynnus,1,,85mm FL Myctophidae removed from Left Bongo,
04,0317,107,B207,50918,27.9925,-88.5003,2166.99,28MAY2016:07:22:44,28MAY2016:07:42:51,20.11,O,01,03,280,Katsuwonus pelamis,2,,,
04,0317,107,B207,50918,27.9925,-88.5003,2166.99,28MAY2016:07:22:44,28MAY2016:07:42:51,20.11,O,01,03,280,Thunnus spp,1,,,
04,0317,107,B207,50918,27.9925,-88.5003,2166.99,28MAY2016:07:22:44,28MAY2016:07:42:51,20.11,O,01,03,280,Thunnus thynnus,0,,,
04,0317,108,B249,50923,27.5143,-88.5043,2123.74,28MAY2016:11:38:47,28MAY2016:11:59:50,21.05,O,01,03,307,Katsuwonus pelamis,6,,,
04,0317,108,B249,50923,27.5143,-88.5043,2123.74,28MAY2016:11:38:47,28MAY2016:11:59:50,21.05,O,01,03,307,Thunnus spp,1,,,
04,0317,108,B249,50923,27.5143,-88.5043,2123.74,28MAY2016:11:38:47,28MAY2016:11:59:50,21.05,O,01,03,307,Thunnus thynnus,0,,,
04,0317,109,B065,50928,27.5125,-87.9998,2514.87,28MAY2016:16:20:56,28MAY2016:16:45:44,24.80,O,01,03,414,Katsuwonus pelamis,2,,A 65mm BL hydromedusae removed from left bongo,
04,0317,109,B065,50928,27.5125,-87.9998,2514.87,28MAY2016:16:20:56,28MAY2016:16:45:44,24.80,O,01,03,414,Thunnus spp,3,,A 65mm BL hydromedusae removed from left bongo,
04,0317,109,B065,50928,27.5125,-87.9998,2514.87,28MAY2016:16:20:56,28MAY2016:16:45:44,24.80,O,01,03,414,Thunnus thynnus,0,,A 65mm BL hydromedusae removed from left bongo,
04,0317,110,B285,50933,27.0018,-87.5155,2853.20,28MAY2016:21:36:20,28MAY2016:21:58:41,22.35,O,01,03,357,Katsuwonus pelamis,1,,,
04,0317,110,B285,50933,27.0018,-87.5155,2853.20,28MAY2016:21:36:20,28MAY2016:21:58:41,22.35,O,01,03,357,Thunnus spp,2,,,
04,0317,110,B285,50933,27.0018,-87.5155,2853.20,28MAY2016:21:36:20,28MAY2016:21:58:41,22.35,O,01,03,357,Thunnus thynnus,0,,,
04,0317,111,B286,50938,27.5030,-87.5023,2889.80,29MAY2016:03:08:29,29MAY2016:03:30:36,22.11,O,01,03,350,Katsuwonus pelamis,0,,,
04,0317,111,B286,50938,27.5030,-87.5023,2889.80,29MAY2016:03:08:29,29MAY2016:03:30:36,22.11,O,01,03,350,Thunnus spp,0,,,
04,0317,111,B286,50938,27.5030,-87.5023,2889.80,29MAY2016:03:08:29,29MAY2016:03:30:36,22.11,O,01,03,350,Thunnus thynnus,2,,,
04,0317,112,B287,50943,28.0072,-87.5112,2781.10,29MAY2016:07:46:13,29MAY2016:08:07:04,20.85,O,01,03,298,Katsuwonus pelamis,1,,,
04,0317,112,B287,50943,28.0072,-87.5112,2781.10,29MAY2016:07:46:13,29MAY2016:08:07:04,20.85,O,01,03,298,Thunnus spp,0,,,
04,0317,112,B287,50943,28.0072,-87.5112,2781.10,29MAY2016:07:46:13,29MAY2016:08:07:04,20.85,O,01,03,298,Thunnus thynnus,1,,,
04,0317,113,B082,50948,27.9973,-88.0060,2471.74,29MAY2016:12:34:37,29MAY2016:12:55:26,20.81,O,01,03,292,Katsuwonus pelamis,2,,EK reading now,
04,0317,113,B082,50948,27.9973,-88.0060,2471.74,29MAY2016:12:34:37,29MAY2016:12:55:26,20.81,O,01,03,292,Thunnus spp,1,,EK reading now,
04,0317,113,B082,50948,27.9973,-88.0060,2471.74,29MAY2016:12:34:37,29MAY2016:12:55:26,20.81,O,01,03,292,Thunnus thynnus,10,,EK reading now,
04,0317,114,B081,50953,28.4973,-88.0158,2273.63,29MAY2016:17:00:33,29MAY2016:17:20:30,19.95,O,01,03,291,NO TUNA LARVAE CAUGH,0,,,
04,0317,115,B252,50958,28.5010,-87.5023,2529.50,29MAY2016:21:48:05,29MAY2016:22:08:50,20.75,O,01,03,284,Katsuwonus pelamis,1,,,
04,0317,115,B252,50958,28.5010,-87.5023,2529.50,29MAY2016:21:48:05,29MAY2016:22:08:50,20.75,O,01,03,284,Thunnus spp,0,,,
04,0317,115,B252,50958,28.5010,-87.5023,2529.50,29MAY2016:21:48:05,29MAY2016:22:08:50,20.75,O,01,03,284,Thunnus thynnus,3,,,
04,0317,116,B175,50963,29.0088,-87.5103,1708.42,30MAY2016:01:43:04,30MAY2016:02:04:20,21.26,O,01,03,294,Katsuwonus pelamis,9,,Aurelia in RB 77mm Bell Diameter,
04,0317,116,B175,50963,29.0088,-87.5103,1708.42,30MAY2016:01:43:04,30MAY2016:02:04:20,21.26,O,01,03,294,Thunnus spp,17,,Aurelia in RB 77mm Bell Diameter,
04,0317,116,B175,50963,29.0088,-87.5103,1708.42,30MAY2016:01:43:04,30MAY2016:02:04:20,21.26,O,01,03,294,Thunnus thynnus,2,,Aurelia in RB 77mm Bell Diameter,
04,0317,117,B001,50968,28.9977,-88.0148,1124.00,30MAY2016:06:15:48,30MAY2016:06:36:06,20.30,O,01,03,288,Katsuwonus pelamis,7,,,
04,0317,117,B001,50968,28.9977,-88.0148,1124.00,30MAY2016:06:15:48,30MAY2016:06:36:06,20.30,O,01,03,288,Thunnus spp,2,,,
04,0317,117,B001,50968,28.9977,-88.0148,1124.00,30MAY2016:06:15:48,30MAY2016:06:36:06,20.30,O,01,03,288,Thunnus thynnus,0,,,
04,0317,118,B176,50973,29.4872,-88.0287,46.13,30MAY2016:10:21:22,30MAY2016:10:31:33,10.18,O,01,03,147,NO TUNA LARVAE CAUGH,0,,,
04,0317,119,B174,50978,29.5188,-87.4652,75.48,30MAY2016:18:17:13,30MAY2016:18:27:34,10.35,O,01,03,159,Katsuwonus pelamis,0,,Station moved 2 miles NE due to fairway,
04,0317,119,B174,50978,29.5188,-87.4652,75.48,30MAY2016:18:17:13,30MAY2016:18:27:34,10.35,O,01,03,159,Thunnus spp,2,,Station moved 2 miles NE due to fairway,
04,0317,119,B174,50978,29.5188,-87.4652,75.48,30MAY2016:18:17:13,30MAY2016:18:27:34,10.35,O,01,03,159,Thunnus thynnus,0,,Station moved 2 miles NE due to fairway,
