VESSEL,CRUISE,P_STA_NO,SEAMAP,SAMPLE_NO,STA_LAT,STA_LON,STA_DPTH,GEAR_IN,GEAR_OUT,TOW_TIME,TOW_PAT,GEAR_ICD,MESH_ICD,VOL_FILT,TAXON,TOT_LARVAE,TAXA_NOTES,SAMPLE_NOTES,COMMENTS
04,0317,067,B054,50723,26.5133,-93.9915,1540.49,20MAY2016:12:50:05,20MAY2016:13:00:47,10.70,W,01,05,165,Katsuwonus pelamis,0,,,
04,0317,067,B054,50723,26.5133,-93.9915,1540.49,20MAY2016:12:50:05,20MAY2016:13:00:47,10.70,W,01,05,165,Thunnus spp,6,,,
04,0317,067,B054,50723,26.5133,-93.9915,1540.49,20MAY2016:12:50:05,20MAY2016:13:00:47,10.70,W,01,05,165,Thunnus thynnus,5,,,
04,0317,068,B027,50728,27.0090,-93.9948,1007.61,20MAY2016:17:52:55,20MAY2016:18:03:36,10.68,W,01,05,177,Katsuwonus pelamis,2,,SeaCAt working but went out on the last dip Max fishing depth was 13 because SeaCat went out and had to use wire angle,
04,0317,068,B027,50728,27.0090,-93.9948,1007.61,20MAY2016:17:52:55,20MAY2016:18:03:36,10.68,W,01,05,177,Thunnus spp,12,,SeaCAt working but went out on the last dip Max fishing depth was 13 because SeaCat went out and had to use wire angle,
04,0317,068,B027,50728,27.0090,-93.9948,1007.61,20MAY2016:17:52:55,20MAY2016:18:03:36,10.68,W,01,05,177,Thunnus thynnus,12,,SeaCAt working but went out on the last dip Max fishing depth was 13 because SeaCat went out and had to use wire angle,
04,0317,069,B312,50732,26.9997,-94.4810,1214.99,20MAY2016:21:45:14,20MAY2016:21:55:25,10.18,W,01,05,170,Katsuwonus pelamis,1,,SeaCat reterminated,
04,0317,069,B312,50732,26.9997,-94.4810,1214.99,20MAY2016:21:45:14,20MAY2016:21:55:25,10.18,W,01,05,170,Thunnus spp,0,,SeaCat reterminated,
04,0317,069,B312,50732,26.9997,-94.4810,1214.99,20MAY2016:21:45:14,20MAY2016:21:55:25,10.18,W,01,05,170,Thunnus thynnus,20,,SeaCat reterminated,
04,0317,070,B028,50737,26.9987,-95.0037,1487.30,21MAY2016:02:53:18,21MAY2016:03:03:21,10.05,W,01,05,157,Katsuwonus pelamis,0,,No SeaCat,
04,0317,070,B028,50737,26.9987,-95.0037,1487.30,21MAY2016:02:53:18,21MAY2016:03:03:21,10.05,W,01,05,157,Thunnus spp,0,,No SeaCat,
04,0317,070,B028,50737,26.9987,-95.0037,1487.30,21MAY2016:02:53:18,21MAY2016:03:03:21,10.05,W,01,05,157,Thunnus thynnus,1,,No SeaCat,
04,0317,071,B052,50742,26.5092,-95.0143,1688.31,21MAY2016:06:47:24,21MAY2016:06:57:40,10.26,W,01,05,154,Katsuwonus pelamis,0,,,
04,0317,071,B052,50742,26.5092,-95.0143,1688.31,21MAY2016:06:47:24,21MAY2016:06:57:40,10.26,W,01,05,154,Thunnus spp,0,,,
04,0317,071,B052,50742,26.5092,-95.0143,1688.31,21MAY2016:06:47:24,21MAY2016:06:57:40,10.26,W,01,05,154,Thunnus thynnus,1,,,
04,0317,072,B029,50747,26.0153,-95.0013,2454.79,21MAY2016:11:53:53,21MAY2016:12:04:07,10.23,W,01,05,160,Katsuwonus pelamis,1,,,
04,0317,072,B029,50747,26.0153,-95.0013,2454.79,21MAY2016:11:53:53,21MAY2016:12:04:07,10.23,W,01,05,160,Thunnus spp,0,,,
04,0317,072,B029,50747,26.0153,-95.0013,2454.79,21MAY2016:11:53:53,21MAY2016:12:04:07,10.23,W,01,05,160,Thunnus thynnus,4,,,
04,0317,073,B313,50752,26.0305,-95.4950,1431.73,21MAY2016:15:23:58,21MAY2016:15:34:19,10.35,W,01,05,165,Katsuwonus pelamis,0,,,
04,0317,073,B313,50752,26.0305,-95.4950,1431.73,21MAY2016:15:23:58,21MAY2016:15:34:19,10.35,W,01,05,165,Thunnus spp,1,,,
04,0317,073,B313,50752,26.0305,-95.4950,1431.73,21MAY2016:15:23:58,21MAY2016:15:34:19,10.35,W,01,05,165,Thunnus thynnus,6,,,
04,0317,074,B030,50757,26.0295,-95.9992,1029.75,21MAY2016:20:29:29,21MAY2016:20:39:45,10.26,W,01,05,166,Katsuwonus pelamis,0,,No SeaCat,
04,0317,074,B030,50757,26.0295,-95.9992,1029.75,21MAY2016:20:29:29,21MAY2016:20:39:45,10.26,W,01,05,166,Thunnus spp,0,,No SeaCat,
04,0317,074,B030,50757,26.0295,-95.9992,1029.75,21MAY2016:20:29:29,21MAY2016:20:39:45,10.26,W,01,05,166,Thunnus thynnus,1,,No SeaCat,
04,0317,075,B240,50762,26.5120,-96.0093,1067.28,22MAY2016:00:20:16,22MAY2016:00:30:45,10.48,W,01,05,159,Katsuwonus pelamis,0,,No SeaCat,
04,0317,075,B240,50762,26.5120,-96.0093,1067.28,22MAY2016:00:20:16,22MAY2016:00:30:45,10.48,W,01,05,159,Thunnus spp,1,,No SeaCat,
04,0317,075,B240,50762,26.5120,-96.0093,1067.28,22MAY2016:00:20:16,22MAY2016:00:30:45,10.48,W,01,05,159,Thunnus thynnus,0,,No SeaCat,
04,0317,076,B031,50767,26.9880,-96.0025,824.17,22MAY2016:05:52:54,22MAY2016:06:03:02,10.13,W,01,05,154,Katsuwonus pelamis,0,,,
04,0317,076,B031,50767,26.9880,-96.0025,824.17,22MAY2016:05:52:54,22MAY2016:06:03:02,10.13,W,01,05,154,Thunnus spp,0,,,
04,0317,076,B031,50767,26.9880,-96.0025,824.17,22MAY2016:05:52:54,22MAY2016:06:03:02,10.13,W,01,05,154,Thunnus thynnus,3,,,
04,0317,077,B232,50772,27.5605,-96.0115,159.03,22MAY2016:10:26:42,22MAY2016:10:36:39,9.95,W,01,05,154,NO TUNA LARVAE CAUGH,0,,,
04,0317,078,B231,50777,27.9997,-95.9938,46.49,22MAY2016:15:24:07,22MAY2016:15:34:08,10.01,W,01,05,161,NO TUNA LARVAE CAUGH,0,,,
04,0317,079,B226,50781,27.9985,-95.4993,56.28,22MAY2016:20:00:58,22MAY2016:20:11:21,10.38,W,01,05,159,Katsuwonus pelamis,0,,No SeaCat,
04,0317,079,B226,50781,27.9985,-95.4993,56.28,22MAY2016:20:00:58,22MAY2016:20:11:21,10.38,W,01,05,159,Thunnus spp,0,,No SeaCat,
04,0317,079,B226,50781,27.9985,-95.4993,56.28,22MAY2016:20:00:58,22MAY2016:20:11:21,10.38,W,01,05,159,Thunnus thynnus,1,,No SeaCat,
04,0317,080,B225,50786,27.5022,-95.4942,672.56,23MAY2016:00:55:51,23MAY2016:01:05:53,10.03,W,01,05,154,Katsuwonus pelamis,1,,No SeaCat One Mnemiopsis removed from left SB,
04,0317,080,B225,50786,27.5022,-95.4942,672.56,23MAY2016:00:55:51,23MAY2016:01:05:53,10.03,W,01,05,154,Thunnus spp,0,,No SeaCat One Mnemiopsis removed from left SB,
04,0317,080,B225,50786,27.5022,-95.4942,672.56,23MAY2016:00:55:51,23MAY2016:01:05:53,10.03,W,01,05,154,Thunnus thynnus,1,,No SeaCat One Mnemiopsis removed from left SB,
04,0317,081,B224,50791,27.5058,-95.0143,885.79,23MAY2016:04:50:40,23MAY2016:05:00:56,10.26,W,01,05,161,Katsuwonus pelamis,0,,,
04,0317,081,B224,50791,27.5058,-95.0143,885.79,23MAY2016:04:50:40,23MAY2016:05:00:56,10.26,W,01,05,161,Thunnus spp,1,,,
04,0317,081,B224,50791,27.5058,-95.0143,885.79,23MAY2016:04:50:40,23MAY2016:05:00:56,10.26,W,01,05,161,Thunnus thynnus,3,,,
04,0317,082,B223,50796,28.0060,-95.0025,81.39,23MAY2016:10:09:30,23MAY2016:10:19:35,10.08,W,01,05,151,Katsuwonus pelamis,0,,,
04,0317,082,B223,50796,28.0060,-95.0025,81.39,23MAY2016:10:09:30,23MAY2016:10:19:35,10.08,W,01,05,151,Thunnus spp,1,,,
04,0317,082,B223,50796,28.0060,-95.0025,81.39,23MAY2016:10:09:30,23MAY2016:10:19:35,10.08,W,01,05,151,Thunnus thynnus,0,,,
04,0317,083,B217,50801,28.0143,-94.5017,71.76,23MAY2016:13:50:00,23MAY2016:13:59:26,9.43,W,01,05,151,Katsuwonus pelamis,0,,,
04,0317,083,B217,50801,28.0143,-94.5017,71.76,23MAY2016:13:50:00,23MAY2016:13:59:26,9.43,W,01,05,151,Thunnus spp,1,New vial. MISSING,,
04,0317,083,B217,50801,28.0143,-94.5017,71.76,23MAY2016:13:50:00,23MAY2016:13:59:26,9.43,W,01,05,151,Thunnus thynnus,1,,,
04,0317,084,B243,50806,27.5045,-94.4997,674.14,23MAY2016:19:46:30,23MAY2016:19:56:37,10.11,W,01,05,170,Katsuwonus pelamis,1,,No SeaCat,
04,0317,084,B243,50806,27.5045,-94.4997,674.14,23MAY2016:19:46:30,23MAY2016:19:56:37,10.11,W,01,05,170,Thunnus spp,3,,No SeaCat,
04,0317,084,B243,50806,27.5045,-94.4997,674.14,23MAY2016:19:46:30,23MAY2016:19:56:37,10.11,W,01,05,170,Thunnus thynnus,9,,No SeaCat,
04,0317,085,B053,50811,27.5123,-94.0102,821.90,23MAY2016:23:23:45,23MAY2016:23:34:08,10.38,W,01,05,157,Katsuwonus pelamis,0,,No SeaCat,
04,0317,085,B053,50811,27.5123,-94.0102,821.90,23MAY2016:23:23:45,23MAY2016:23:34:08,10.38,W,01,05,157,Thunnus spp,1,,No SeaCat,
04,0317,085,B053,50811,27.5123,-94.0102,821.90,23MAY2016:23:23:45,23MAY2016:23:34:08,10.38,W,01,05,157,Thunnus thynnus,12,,No SeaCat,
04,0317,086,B216,50816,28.0057,-94.0040,82.78,24MAY2016:04:24:04,24MAY2016:04:34:07,10.05,W,01,05,160,Katsuwonus pelamis,1,,No SeaCat,
04,0317,086,B216,50816,28.0057,-94.0040,82.78,24MAY2016:04:24:04,24MAY2016:04:34:07,10.05,W,01,05,160,Thunnus spp,0,,No SeaCat,
04,0317,086,B216,50816,28.0057,-94.0040,82.78,24MAY2016:04:24:04,24MAY2016:04:34:07,10.05,W,01,05,160,Thunnus thynnus,6,,No SeaCat,
04,0317,087,B209,50821,28.0142,-93.4997,86.21,24MAY2016:08:03:01,24MAY2016:08:13:30,10.48,W,01,05,159,Katsuwonus pelamis,1,,,
04,0317,087,B209,50821,28.0142,-93.4997,86.21,24MAY2016:08:03:01,24MAY2016:08:13:30,10.48,W,01,05,159,Thunnus spp,0,,,
04,0317,087,B209,50821,28.0142,-93.4997,86.21,24MAY2016:08:03:01,24MAY2016:08:13:30,10.48,W,01,05,159,Thunnus thynnus,5,,,
04,0317,088,B244,50826,27.4992,-93.4865,572.45,24MAY2016:13:09:21,24MAY2016:13:19:19,9.96,W,01,05,152,NO TUNA LARVAE CAUGH,0,,,
04,0317,089,B056,50831,27.5123,-93.0092,710.67,24MAY2016:16:42:36,24MAY2016:16:53:15,10.65,W,01,05,161,Katsuwonus pelamis,0,,,
04,0317,089,B056,50831,27.5123,-93.0092,710.67,24MAY2016:16:42:36,24MAY2016:16:53:15,10.65,W,01,05,161,Thunnus spp,3,,,
04,0317,089,B056,50831,27.5123,-93.0092,710.67,24MAY2016:16:42:36,24MAY2016:16:53:15,10.65,W,01,05,161,Thunnus thynnus,6,,,
04,0317,090,B023,50836,28.0040,-93.0013,108.77,24MAY2016:22:09:26,24MAY2016:22:19:44,10.30,W,01,05,160,Katsuwonus pelamis,5,,Use SeaCat,
04,0317,090,B023,50836,28.0040,-93.0013,108.77,24MAY2016:22:09:26,24MAY2016:22:19:44,10.30,W,01,05,160,Thunnus spp,9,,Use SeaCat,
04,0317,090,B023,50836,28.0040,-93.0013,108.77,24MAY2016:22:09:26,24MAY2016:22:19:44,10.30,W,01,05,160,Thunnus thynnus,41,,Use SeaCat,
04,0317,091,B202,50841,28.0122,-92.5078,108.99,25MAY2016:02:24:47,25MAY2016:02:35:26,10.65,W,01,05,164,Katsuwonus pelamis,0,,,
04,0317,091,B202,50841,28.0122,-92.5078,108.99,25MAY2016:02:24:47,25MAY2016:02:35:26,10.65,W,01,05,164,Thunnus spp,1,,,
04,0317,091,B202,50841,28.0122,-92.5078,108.99,25MAY2016:02:24:47,25MAY2016:02:35:26,10.65,W,01,05,164,Thunnus thynnus,6,,,
04,0317,092,B245,50846,27.4940,-92.4988,919.93,25MAY2016:08:05:50,25MAY2016:08:15:47,9.95,W,01,05,141,Katsuwonus pelamis,0,,,
04,0317,092,B245,50846,27.4940,-92.4988,919.93,25MAY2016:08:05:50,25MAY2016:08:15:47,9.95,W,01,05,141,Thunnus spp,1,,,
04,0317,092,B245,50846,27.4940,-92.4988,919.93,25MAY2016:08:05:50,25MAY2016:08:15:47,9.95,W,01,05,141,Thunnus thynnus,0,,,
04,0317,093,B057,50851,27.5152,-92.0052,807.20,25MAY2016:11:53:11,25MAY2016:12:03:27,10.26,W,01,05,153,Katsuwonus pelamis,2,,,
04,0317,093,B057,50851,27.5152,-92.0052,807.20,25MAY2016:11:53:11,25MAY2016:12:03:27,10.26,W,01,05,153,Thunnus spp,0,,,
04,0317,093,B057,50851,27.5152,-92.0052,807.20,25MAY2016:11:53:11,25MAY2016:12:03:27,10.26,W,01,05,153,Thunnus thynnus,0,,,
04,0317,094,B022,50856,27.9970,-91.9975,123.73,25MAY2016:18:41:12,25MAY2016:18:51:50,10.63,W,01,05,151,NO TUNA LARVAE CAUGH,0,,,
04,0317,095,B195,50861,28.0140,-91.5027,149.94,25MAY2016:22:10:15,25MAY2016:22:20:56,10.68,W,01,05,161,Katsuwonus pelamis,2,,2 cups Sargassum removed from Left net,
04,0317,095,B195,50861,28.0140,-91.5027,149.94,25MAY2016:22:10:15,25MAY2016:22:20:56,10.68,W,01,05,161,Thunnus spp,3,,2 cups Sargassum removed from Left net,
04,0317,095,B195,50861,28.0140,-91.5027,149.94,25MAY2016:22:10:15,25MAY2016:22:20:56,10.68,W,01,05,161,Thunnus thynnus,0,,2 cups Sargassum removed from Left net,
04,0317,096,B246,50866,27.4975,-91.5057,937.42,26MAY2016:03:30:45,26MAY2016:03:41:04,10.31,W,01,05,155,NO TUNA LARVAE CAUGH,0,,,
04,0317,097,B060,50871,27.5153,-91.0072,1096.09,26MAY2016:07:40:19,26MAY2016:07:50:35,10.26,W,01,05,154,Katsuwonus pelamis,7,,,
04,0317,097,B060,50871,27.5153,-91.0072,1096.09,26MAY2016:07:40:19,26MAY2016:07:50:35,10.26,W,01,05,154,Thunnus spp,3,,,
04,0317,097,B060,50871,27.5153,-91.0072,1096.09,26MAY2016:07:40:19,26MAY2016:07:50:35,10.26,W,01,05,154,Thunnus thynnus,13,ventral pigments linear and connected. Check DNA.,,
04,0317,098,B017,50876,28.0012,-90.9867,157.20,26MAY2016:12:58:05,26MAY2016:13:08:13,10.13,W,01,05,159,NO TUNA LARVAE CAUGH,0,,,
04,0317,099,B190,50881,28.1467,-90.5060,108.84,26MAY2016:16:38:29,26MAY2016:16:48:37,10.13,W,01,05,151,NO TUNA LARVAE CAUGH,0,,,
04,0317,100,B247,50886,27.4952,-90.4997,1072.69,26MAY2016:22:33:33,26MAY2016:22:43:52,10.31,W,01,05,151,Katsuwonus pelamis,0,,,
04,0317,100,B247,50886,27.4952,-90.4997,1072.69,26MAY2016:22:33:33,26MAY2016:22:43:52,10.31,W,01,05,151,Thunnus spp,5,,,
04,0317,100,B247,50886,27.4952,-90.4997,1072.69,26MAY2016:22:33:33,26MAY2016:22:43:52,10.31,W,01,05,151,Thunnus thynnus,34,,,
04,0317,101,B061,50891,27.5142,-90.0045,1212.57,27MAY2016:02:19:56,27MAY2016:02:30:16,10.33,W,01,05,158,Katsuwonus pelamis,0,,,
04,0317,101,B061,50891,27.5142,-90.0045,1212.57,27MAY2016:02:19:56,27MAY2016:02:30:16,10.33,W,01,05,158,Thunnus spp,1,,,
04,0317,101,B061,50891,27.5142,-90.0045,1212.57,27MAY2016:02:19:56,27MAY2016:02:30:16,10.33,W,01,05,158,Thunnus thynnus,21,,,
04,0317,102,B016,50896,27.9983,-90.0060,558.67,27MAY2016:07:45:04,27MAY2016:07:55:31,10.45,W,01,05,156,Katsuwonus pelamis,1,,,
04,0317,102,B016,50896,27.9983,-90.0060,558.67,27MAY2016:07:45:04,27MAY2016:07:55:31,10.45,W,01,05,156,Thunnus spp,1,,,
04,0317,102,B016,50896,27.9983,-90.0060,558.67,27MAY2016:07:45:04,27MAY2016:07:55:31,10.45,W,01,05,156,Thunnus thynnus,0,,,
04,0317,103,B185,50901,28.0135,-89.4917,1036.05,27MAY2016:11:58:04,27MAY2016:12:08:29,10.41,W,01,05,164,Katsuwonus pelamis,0,,,
04,0317,103,B185,50901,28.0135,-89.4917,1036.05,27MAY2016:11:58:04,27MAY2016:12:08:29,10.41,W,01,05,164,Thunnus spp,4,,,
04,0317,103,B185,50901,28.0135,-89.4917,1036.05,27MAY2016:11:58:04,27MAY2016:12:08:29,10.41,W,01,05,164,Thunnus thynnus,1,D1 long. Changed from K. pelamis.,,
04,0317,104,B248,50906,27.4952,-89.4950,1907.72,27MAY2016:17:30:42,27MAY2016:17:41:20,10.63,W,01,05,159,Katsuwonus pelamis,1,,,
04,0317,104,B248,50906,27.4952,-89.4950,1907.72,27MAY2016:17:30:42,27MAY2016:17:41:20,10.63,W,01,05,159,Thunnus spp,0,,,
04,0317,104,B248,50906,27.4952,-89.4950,1907.72,27MAY2016:17:30:42,27MAY2016:17:41:20,10.63,W,01,05,159,Thunnus thynnus,56,,,
04,0317,105,64,50911,27.5135,-89.0048,1855.99,27MAY2016:21:17:40,27MAY2016:21:27:58,10.30,W,01,05,160,Katsuwonus pelamis,0,,,
04,0317,105,64,50911,27.5135,-89.0048,1855.99,27MAY2016:21:17:40,27MAY2016:21:27:58,10.30,W,01,05,160,Thunnus spp,2,,,
04,0317,105,64,50911,27.5135,-89.0048,1855.99,27MAY2016:21:17:40,27MAY2016:21:27:58,10.30,W,01,05,160,Thunnus thynnus,3,,,
04,0317,106,B083,50916,28.0002,-89.0017,1327.20,28MAY2016:02:46:02,28MAY2016:02:56:39,10.61,W,01,05,168,Katsuwonus pelamis,1,,,
04,0317,106,B083,50916,28.0002,-89.0017,1327.20,28MAY2016:02:46:02,28MAY2016:02:56:39,10.61,W,01,05,168,Thunnus spp,8,,,
04,0317,106,B083,50916,28.0002,-89.0017,1327.20,28MAY2016:02:46:02,28MAY2016:02:56:39,10.61,W,01,05,168,Thunnus thynnus,99,,,
04,0317,107,B250,50921,28.0127,-88.5058,2145.08,28MAY2016:06:54:04,28MAY2016:07:04:08,10.06,W,01,05,151,Katsuwonus pelamis,6,,,
04,0317,107,B250,50921,28.0127,-88.5058,2145.08,28MAY2016:06:54:04,28MAY2016:07:04:08,10.06,W,01,05,151,Thunnus spp,0,,,
04,0317,107,B250,50921,28.0127,-88.5058,2145.08,28MAY2016:06:54:04,28MAY2016:07:04:08,10.06,W,01,05,151,Thunnus thynnus,1,,,
04,0317,108,B249,50926,27.4950,-88.4900,2147.70,28MAY2016:12:18:06,28MAY2016:12:28:28,10.36,W,01,05,167,Katsuwonus pelamis,0,,,
04,0317,108,B249,50926,27.4950,-88.4900,2147.70,28MAY2016:12:18:06,28MAY2016:12:28:28,10.36,W,01,05,167,Thunnus spp,3,,,
04,0317,108,B249,50926,27.4950,-88.4900,2147.70,28MAY2016:12:18:06,28MAY2016:12:28:28,10.36,W,01,05,167,Thunnus thynnus,0,,,
04,0317,109,B065,50931,27.5143,-88.0048,2514.80,28MAY2016:15:38:29,28MAY2016:15:48:24,9.91,W,01,05,167,Katsuwonus pelamis,0,,,
04,0317,109,B065,50931,27.5143,-88.0048,2514.80,28MAY2016:15:38:29,28MAY2016:15:48:24,9.91,W,01,05,167,Thunnus spp,4,,,
04,0317,109,B065,50931,27.5143,-88.0048,2514.80,28MAY2016:15:38:29,28MAY2016:15:48:24,9.91,W,01,05,167,Thunnus thynnus,0,,,
04,0317,110,B285,50936,26.9935,-87.4943,2853.20,28MAY2016:22:14:41,28MAY2016:22:25:20,10.65,O,01,05,169,Katsuwonus pelamis,0,,,
04,0317,110,B285,50936,26.9935,-87.4943,2853.20,28MAY2016:22:14:41,28MAY2016:22:25:20,10.65,O,01,05,169,Thunnus spp,1,,,
04,0317,110,B285,50936,26.9935,-87.4943,2853.20,28MAY2016:22:14:41,28MAY2016:22:25:20,10.65,O,01,05,169,Thunnus thynnus,0,,,
04,0317,111,B286,50941,27.4873,-87.5058,2889.80,29MAY2016:02:31:55,29MAY2016:02:42:02,10.11,W,01,05,164,Katsuwonus pelamis,0,,Tow depth dipped to 12 because ship slowed at bottom of first dip A half gallon of Sargassum removed from Right SB,
04,0317,111,B286,50941,27.4873,-87.5058,2889.80,29MAY2016:02:31:55,29MAY2016:02:42:02,10.11,W,01,05,164,Thunnus spp,1,,Tow depth dipped to 12 because ship slowed at bottom of first dip A half gallon of Sargassum removed from Right SB,
04,0317,111,B286,50941,27.4873,-87.5058,2889.80,29MAY2016:02:31:55,29MAY2016:02:42:02,10.11,W,01,05,164,Thunnus thynnus,0,,Tow depth dipped to 12 because ship slowed at bottom of first dip A half gallon of Sargassum removed from Right SB,
04,0317,112,B287,50946,27.9892,-87.4953,2781.10,29MAY2016:08:25:22,29MAY2016:08:36:27,11.08,W,01,05,156,Katsuwonus pelamis,1,,,
04,0317,112,B287,50946,27.9892,-87.4953,2781.10,29MAY2016:08:25:22,29MAY2016:08:36:27,11.08,W,01,05,156,Thunnus spp,0,,,
04,0317,112,B287,50946,27.9892,-87.4953,2781.10,29MAY2016:08:25:22,29MAY2016:08:36:27,11.08,W,01,05,156,Thunnus thynnus,2,,,
04,0317,113,B082,50951,27.9998,-87.9818,2462.80,29MAY2016:12:04:43,29MAY2016:12:15:23,10.66,W,01,05,183,Katsuwonus pelamis,2,,,
04,0317,113,B082,50951,27.9998,-87.9818,2462.80,29MAY2016:12:04:43,29MAY2016:12:15:23,10.66,W,01,05,183,Thunnus spp,4,,,
04,0317,113,B082,50951,27.9998,-87.9818,2462.80,29MAY2016:12:04:43,29MAY2016:12:15:23,10.66,W,01,05,183,Thunnus thynnus,71,,,
04,0317,114,B081,50956,28.4990,-88.0010,2291.37,29MAY2016:17:38:36,29MAY2016:17:49:17,10.68,W,01,05,170,Katsuwonus pelamis,0,,,
04,0317,114,B081,50956,28.4990,-88.0010,2291.37,29MAY2016:17:38:36,29MAY2016:17:49:17,10.68,W,01,05,170,Thunnus spp,0,,,
04,0317,114,B081,50956,28.4990,-88.0010,2291.37,29MAY2016:17:38:36,29MAY2016:17:49:17,10.68,W,01,05,170,Thunnus thynnus,3,,,
04,0317,115,B252,50961,28.5125,-87.5110,2529.50,29MAY2016:21:21:05,29MAY2016:21:31:21,10.26,W,01,05,163,Katsuwonus pelamis,1,,,
04,0317,115,B252,50961,28.5125,-87.5110,2529.50,29MAY2016:21:21:05,29MAY2016:21:31:21,10.26,W,01,05,163,Thunnus spp,1,,,
04,0317,115,B252,50961,28.5125,-87.5110,2529.50,29MAY2016:21:21:05,29MAY2016:21:31:21,10.26,W,01,05,163,Thunnus thynnus,8,,,
04,0317,116,B175,50966,29.0068,-87.5002,1761.01,30MAY2016:02:23:19,30MAY2016:02:33:49,10.50,W,01,05,159,Katsuwonus pelamis,49,,,
04,0317,116,B175,50966,29.0068,-87.5002,1761.01,30MAY2016:02:23:19,30MAY2016:02:33:49,10.50,W,01,05,159,Thunnus spp,13,,,
04,0317,116,B175,50966,29.0068,-87.5002,1761.01,30MAY2016:02:23:19,30MAY2016:02:33:49,10.50,W,01,05,159,Thunnus thynnus,4,,,
04,0317,116,B175,50966,29.0068,-87.5002,1761.01,30MAY2016:02:23:19,30MAY2016:02:33:49,10.50,W,01,05,159,NO TUNA LARVAE CAUGH,10,K. pelamis?,,
04,0317,117,B001,50971,28.9878,-87.9963,1453.01,30MAY2016:05:45:16,30MAY2016:05:56:45,11.48,W,01,05,180,Katsuwonus pelamis,7,,,
04,0317,117,B001,50971,28.9878,-87.9963,1453.01,30MAY2016:05:45:16,30MAY2016:05:56:45,11.48,W,01,05,180,Thunnus spp,3,,,
04,0317,117,B001,50971,28.9878,-87.9963,1453.01,30MAY2016:05:45:16,30MAY2016:05:56:45,11.48,W,01,05,180,Thunnus thynnus,34,,,
04,0317,118,B176,50976,29.5048,-88.0342,43.55,30MAY2016:10:49:34,30MAY2016:10:59:38,10.06,W,01,05,149,Katsuwonus pelamis,0,,,
04,0317,118,B176,50976,29.5048,-88.0342,43.55,30MAY2016:10:49:34,30MAY2016:10:59:38,10.06,W,01,05,149,Thunnus spp,0,,,
04,0317,118,B176,50976,29.5048,-88.0342,43.55,30MAY2016:10:49:34,30MAY2016:10:59:38,10.06,W,01,05,149,Thunnus thynnus,2,,,
04,0317,119,B174,50981,29.5058,-87.4788,76.03,30MAY2016:17:49:04,30MAY2016:17:59:23,10.31,W,01,05,162,Katsuwonus pelamis,1,Dried.,Station moved 2 miles NE due to fairway,
04,0317,119,B174,50981,29.5058,-87.4788,76.03,30MAY2016:17:49:04,30MAY2016:17:59:23,10.31,W,01,05,162,Thunnus spp,0,,Station moved 2 miles NE due to fairway,
04,0317,119,B174,50981,29.5058,-87.4788,76.03,30MAY2016:17:49:04,30MAY2016:17:59:23,10.31,W,01,05,162,Thunnus thynnus,0,,Station moved 2 miles NE due to fairway,
